,dsc_estado,Modalidade de Operação,nom_tipocombustivel2,nom_tipousinasite,Selecione Tipo de GE Simp 4,Din Instante,Din Instante GE Simp 4,Val Geraenergiacongwh,Val Geraenergiaconmwmed,Demanda
40694,1,5,2,0,3.27,31/12/2015 00:00,01/12/2015 00:00,2.43133074,3.26791766,Baixo
40695,1,5,2,0,0.28,31/12/2015 00:00,01/12/2015 00:00,0.20954744,0.28164979,Baixo
40696,1,5,2,0,11.15,31/12/2015 00:00,01/12/2015 00:00,8.29587527,11.15036998,Baixo
40697,1,5,2,0,2.65,31/12/2015 00:00,01/12/2015 00:00,1.97266796,2.65143543,Baixo
40698,1,5,2,0,0.17,31/12/2015 00:00,01/12/2015 00:00,0.12794067,0.17196327,Baixo
40699,1,5,2,0,12.39,31/12/2015 00:00,01/12/2015 00:00,9.21748917,12.38909835,Baixo
40700,1,5,2,0,1.66,31/12/2015 00:00,01/12/2015 00:00,1.23247534,1.65655287,Baixo
40701,1,5,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0013187000000000001,0.00177245,Baixo
40702,1,5,2,0,14.46,31/12/2015 00:00,01/12/2015 00:00,10.76096504,14.46366269,Baixo
40703,1,5,2,0,15.5,31/12/2015 00:00,01/12/2015 00:00,11.529344199999999,15.49643037,Baixo
40704,1,5,2,0,8.06,31/12/2015 00:00,01/12/2015 00:00,5.99747251,8.06111897,Baixo
40705,1,5,2,0,12.02,31/12/2015 00:00,01/12/2015 00:00,8.94133761,12.01792689,Baixo
40706,1,5,2,0,15.12,31/12/2015 00:00,01/12/2015 00:00,11.24729955,15.11733811,Baixo
40707,1,5,2,0,13.92,31/12/2015 00:00,01/12/2015 00:00,10.35552386,13.91871487,Baixo
40708,1,5,2,0,8.24,31/12/2015 00:00,01/12/2015 00:00,6.13349254,8.24394159,Baixo
40709,1,5,2,0,9.22,31/12/2015 00:00,01/12/2015 00:00,6.86160605,9.22258878,Baixo
40712,1,5,2,0,9.63,31/12/2015 00:00,01/12/2015 00:00,7.16459556,9.62983274,Baixo
40713,1,5,2,0,0.02,31/12/2015 00:00,01/12/2015 00:00,0.01322735,0.01777869,Baixo
40714,1,5,2,0,11.64,31/12/2015 00:00,01/12/2015 00:00,8.66119606,11.64139256,Baixo
40715,1,5,2,0,9.35,31/12/2015 00:00,01/12/2015 00:00,6.9578766000000005,9.35198468,Baixo
40717,1,5,2,0,3.98,31/12/2015 00:00,01/12/2015 00:00,2.96022583,3.97879816,Baixo
40721,2,5,2,0,14.7,31/12/2015 00:00,01/12/2015 00:00,10.93323159,14.69520375,Baixo
40722,2,5,2,0,16.61,31/12/2015 00:00,01/12/2015 00:00,12.35584609,16.60732002,Baixo
40723,2,5,2,0,14.73,31/12/2015 00:00,01/12/2015 00:00,10.95893031,14.72974504,Baixo
40724,2,5,2,0,26.73,31/12/2015 00:00,01/12/2015 00:00,19.88637171,26.72899423,Baixo
40725,2,5,2,0,13.68,31/12/2015 00:00,01/12/2015 00:00,10.1791416,13.68164194,Baixo
40726,2,5,2,0,21.3,31/12/2015 00:00,01/12/2015 00:00,15.84658392,21.29917193,Baixo
40727,2,5,2,0,14.47,31/12/2015 00:00,01/12/2015 00:00,10.76890361,14.47433281,Baixo
40728,2,5,2,0,14.88,31/12/2015 00:00,01/12/2015 00:00,11.07131147,14.88079498,Baixo
40729,2,5,2,0,11.66,31/12/2015 00:00,01/12/2015 00:00,8.67496279,11.65989622,Baixo
40730,2,5,2,0,11.76,31/12/2015 00:00,01/12/2015 00:00,8.74608219,11.75548682,Baixo
40731,2,5,2,0,11.7,31/12/2015 00:00,01/12/2015 00:00,8.70552731,11.70097757,Baixo
40732,2,5,2,0,10.68,31/12/2015 00:00,01/12/2015 00:00,7.949018,10.68416398,Baixo
40733,2,5,2,0,12.39,31/12/2015 00:00,01/12/2015 00:00,9.21455034,12.3851483,Baixo
40734,2,5,2,0,10.96,31/12/2015 00:00,01/12/2015 00:00,8.15637837,10.96287415,Baixo
40735,2,5,2,0,13.14,31/12/2015 00:00,01/12/2015 00:00,9.77333243,13.1361995,Baixo
40736,2,5,2,0,12.12,31/12/2015 00:00,01/12/2015 00:00,9.01581827,12.11803531,Baixo
40737,2,5,2,0,22.02,31/12/2015 00:00,01/12/2015 00:00,16.38642794,22.02476874,Baixo
40738,2,5,2,0,16.02,31/12/2015 00:00,01/12/2015 00:00,11.91684003,16.01725811,Baixo
40739,2,5,2,0,9.13,31/12/2015 00:00,01/12/2015 00:00,6.79602587,9.13444338,Baixo
40740,2,5,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
40745,2,5,2,0,13.77,31/12/2015 00:00,01/12/2015 00:00,10.24794795,13.77412359,Baixo
40746,2,5,2,0,14.38,31/12/2015 00:00,01/12/2015 00:00,10.69642456,14.37691473,Baixo
40747,2,5,2,0,19.63,31/12/2015 00:00,01/12/2015 00:00,14.60815491,19.63461682,Baixo
40748,2,5,2,0,15.65,31/12/2015 00:00,01/12/2015 00:00,11.64527636,15.65225317,Baixo
40749,2,5,2,0,12.67,31/12/2015 00:00,01/12/2015 00:00,9.42599365,12.66934631,Baixo
40750,2,5,2,0,9.78,31/12/2015 00:00,01/12/2015 00:00,7.27529564,9.77862317,Baixo
40751,2,5,2,0,11.75,31/12/2015 00:00,01/12/2015 00:00,8.74232225,11.75043313,Baixo
40752,2,5,2,0,12.96,31/12/2015 00:00,01/12/2015 00:00,9.64115442,12.95854089,Baixo
40753,2,5,2,0,13.47,31/12/2015 00:00,01/12/2015 00:00,10.02383737,13.47289969,Baixo
40754,2,5,2,0,6.12,31/12/2015 00:00,01/12/2015 00:00,4.55580804,6.1233979000000005,Baixo
40755,2,5,2,0,0.46,31/12/2015 00:00,01/12/2015 00:00,0.34559090000000003,0.4645039000000001,Baixo
40756,2,5,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.00056653,0.00076147,Baixo
40767,5,5,2,0,9.0,31/12/2015 00:00,01/12/2015 00:00,6.69793194,9.0025967,Baixo
40768,5,5,2,0,14.96,31/12/2015 00:00,01/12/2015 00:00,11.13288929,14.96356088,Baixo
40769,5,5,2,0,16.46,31/12/2015 00:00,01/12/2015 00:00,12.24390327,16.45685924,Baixo
40770,5,5,2,0,15.06,31/12/2015 00:00,01/12/2015 00:00,11.20193299,15.05636155,Baixo
40771,5,5,2,0,14.32,31/12/2015 00:00,01/12/2015 00:00,10.65659592,14.32338161,Baixo
40772,5,5,2,0,13.13,31/12/2015 00:00,01/12/2015 00:00,9.76898727,13.13035924,Baixo
40773,5,5,2,0,15.39,31/12/2015 00:00,01/12/2015 00:00,11.45036174,15.39027116,Baixo
40774,5,5,2,0,6.87,31/12/2015 00:00,01/12/2015 00:00,5.10938155,6.86744832,Baixo
40775,5,5,2,0,13.59,31/12/2015 00:00,01/12/2015 00:00,10.10882858,13.58713519,Baixo
40776,5,5,2,0,12.43,31/12/2015 00:00,01/12/2015 00:00,9.24670843,12.42837154,Baixo
40777,5,5,2,0,10.41,31/12/2015 00:00,01/12/2015 00:00,7.74775347,10.41364714,Baixo
40778,5,5,2,0,9.62,31/12/2015 00:00,01/12/2015 00:00,7.15901642,9.622333900000001,Baixo
40779,5,5,2,0,9.6,31/12/2015 00:00,01/12/2015 00:00,7.14332993,9.601249900000001,Baixo
40780,5,5,2,0,10.77,31/12/2015 00:00,01/12/2015 00:00,8.01305534,10.77023567,Baixo
40781,5,5,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
40791,6,5,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
40793,6,5,2,0,3.68,31/12/2015 00:00,01/12/2015 00:00,2.73858454,3.6808932,Baixo
40794,6,5,2,0,10.83,31/12/2015 00:00,01/12/2015 00:00,8.05571464,10.82757344,Baixo
40795,6,5,2,0,10.89,31/12/2015 00:00,01/12/2015 00:00,8.10437423,10.89297612,Baixo
40796,6,5,2,0,9.99,31/12/2015 00:00,01/12/2015 00:00,7.42958235,9.98599778,Baixo
40797,6,5,2,0,11.29,31/12/2015 00:00,01/12/2015 00:00,8.40228757,11.29339727,Baixo
40798,6,5,2,0,10.59,31/12/2015 00:00,01/12/2015 00:00,7.88198952,10.59407193,Baixo
40799,6,5,2,0,10.75,31/12/2015 00:00,01/12/2015 00:00,7.99616954,10.747539699999999,Baixo
40800,6,5,2,0,13.19,31/12/2015 00:00,01/12/2015 00:00,9.81637722,13.1940554,Baixo
40801,6,5,2,0,11.06,31/12/2015 00:00,01/12/2015 00:00,8.22993518,11.06174083,Baixo
40802,6,5,2,0,12.6,31/12/2015 00:00,01/12/2015 00:00,9.37567985,12.60172023,Baixo
40803,6,5,2,0,15.34,31/12/2015 00:00,01/12/2015 00:00,11.40955783,15.33542719,Baixo
40804,6,5,2,0,14.2,31/12/2015 00:00,01/12/2015 00:00,10.56134237,14.19535265,Baixo
40805,6,5,2,0,10.15,31/12/2015 00:00,01/12/2015 00:00,7.54897303,10.14646913,Baixo
40806,6,5,2,0,0.22,31/12/2015 00:00,01/12/2015 00:00,0.16431738,0.22085669,Baixo
40809,6,5,2,0,2.93,31/12/2015 00:00,01/12/2015 00:00,2.18363108,2.93498801,Baixo
40812,6,5,2,0,0.26,31/12/2015 00:00,01/12/2015 00:00,0.19611378,0.26359379,Baixo
40813,6,5,2,0,3.45,31/12/2015 00:00,01/12/2015 00:00,2.56902389,3.4529891000000004,Baixo
40815,6,5,2,0,10.7,31/12/2015 00:00,01/12/2015 00:00,7.95781873,10.69599291,Baixo
40816,7,5,2,0,9.78,31/12/2015 00:00,01/12/2015 00:00,7.27327206,9.775903300000001,Baixo
40817,7,5,2,0,10.36,31/12/2015 00:00,01/12/2015 00:00,7.70973782,10.36255083,Baixo
40818,7,5,2,0,9.62,31/12/2015 00:00,01/12/2015 00:00,7.15686604,9.6194436,Baixo
40819,7,5,2,0,10.65,31/12/2015 00:00,01/12/2015 00:00,7.92295773,10.64913673,Baixo
40820,7,5,2,0,11.09,31/12/2015 00:00,01/12/2015 00:00,8.24787032,11.0858472,Baixo
40821,7,5,2,0,10.43,31/12/2015 00:00,01/12/2015 00:00,7.76359121,10.43493442,Baixo
40822,7,5,2,0,9.24,31/12/2015 00:00,01/12/2015 00:00,6.87697316,9.24324349,Baixo
40823,7,5,2,0,9.92,31/12/2015 00:00,01/12/2015 00:00,7.38336222,9.92387395,Baixo
40824,7,5,2,0,10.57,31/12/2015 00:00,01/12/2015 00:00,7.86064079,10.565377400000001,Baixo
40825,7,5,2,0,8.61,31/12/2015 00:00,01/12/2015 00:00,6.40747713,8.61220045,Baixo
40826,7,5,2,0,9.56,31/12/2015 00:00,01/12/2015 00:00,7.11145508,9.55840737,Baixo
40827,7,5,2,0,9.96,31/12/2015 00:00,01/12/2015 00:00,7.40679252,9.95536629,Baixo
40828,7,5,2,0,10.24,31/12/2015 00:00,01/12/2015 00:00,7.61653101,10.23727286,Baixo
40829,7,5,2,0,9.8,31/12/2015 00:00,01/12/2015 00:00,7.29042358,9.79895643,Baixo
40830,7,5,2,0,11.98,31/12/2015 00:00,01/12/2015 00:00,8.91520566,11.9828033,Baixo
40831,7,5,2,0,2.1,31/12/2015 00:00,01/12/2015 00:00,1.56477788,2.10319607,Baixo
40832,7,5,2,0,9.57,31/12/2015 00:00,01/12/2015 00:00,7.11897244,9.56851134,Baixo
40833,7,5,2,0,7.88,31/12/2015 00:00,01/12/2015 00:00,5.86283507,7.88015466,Baixo
40834,7,5,2,0,14.68,31/12/2015 00:00,01/12/2015 00:00,10.9206805,14.67833401,Baixo
40835,7,5,2,0,11.61,31/12/2015 00:00,01/12/2015 00:00,8.63586488,11.60734527,Baixo
40836,7,5,2,0,14.98,31/12/2015 00:00,01/12/2015 00:00,11.14665892,14.98206844,Baixo
40837,7,5,2,0,10.99,31/12/2015 00:00,01/12/2015 00:00,8.17582981,10.98901856,Baixo
40838,7,5,2,0,9.8,31/12/2015 00:00,01/12/2015 00:00,7.28985857,9.798197,Baixo
40839,7,5,2,0,9.33,31/12/2015 00:00,01/12/2015 00:00,6.93863172,9.3261179,Baixo
40840,7,5,2,0,12.06,31/12/2015 00:00,01/12/2015 00:00,8.9715587,12.05854664,Baixo
40841,7,5,2,0,12.72,31/12/2015 00:00,01/12/2015 00:00,9.46720397,12.72473652,Baixo
40842,7,5,2,0,11.92,31/12/2015 00:00,01/12/2015 00:00,8.86762395,11.91884939,Baixo
40843,7,5,2,0,10.06,31/12/2015 00:00,01/12/2015 00:00,7.4876135999999995,10.06399678,Baixo
40844,7,5,2,0,10.58,31/12/2015 00:00,01/12/2015 00:00,7.86956353,10.57737033,Baixo
40845,7,5,2,0,0.03,31/12/2015 00:00,01/12/2015 00:00,0.02156703,0.02898795,Baixo
40846,7,5,2,0,5.93,31/12/2015 00:00,01/12/2015 00:00,4.4083708,5.92522957,Baixo
40847,7,5,2,0,9.02,31/12/2015 00:00,01/12/2015 00:00,6.712580099999999,9.02228508,Baixo
40848,7,5,2,0,13.89,31/12/2015 00:00,01/12/2015 00:00,10.33128293,13.88613297,Baixo
40849,7,5,2,0,14.81,31/12/2015 00:00,01/12/2015 00:00,11.02195855,14.81446041,Baixo
40850,7,5,2,0,14.23,31/12/2015 00:00,01/12/2015 00:00,10.58803944,14.2312358,Baixo
40851,7,5,2,0,0.18,31/12/2015 00:00,01/12/2015 00:00,0.13674129,0.18379206,Baixo
40852,7,5,2,0,11.4,31/12/2015 00:00,01/12/2015 00:00,8.48366729,11.40277861,Baixo
40853,7,5,2,0,12.78,31/12/2015 00:00,01/12/2015 00:00,9.51161044,12.78442263,Baixo
40854,7,5,2,0,15.7,31/12/2015 00:00,01/12/2015 00:00,11.67905239,15.69765106,Baixo
40855,7,5,2,0,0.11,31/12/2015 00:00,01/12/2015 00:00,0.08307046,0.11165384,Baixo
40856,7,5,2,0,0.04,31/12/2015 00:00,01/12/2015 00:00,0.02750007,0.03696246,Baixo
40857,7,5,2,0,12.06,31/12/2015 00:00,01/12/2015 00:00,8.96993241,12.05636076,Baixo
40858,7,5,2,0,12.59,31/12/2015 00:00,01/12/2015 00:00,9.37017311,12.59431869,Baixo
40859,7,5,2,0,16.6,31/12/2015 00:00,01/12/2015 00:00,12.35234473,16.60261389,Baixo
40860,7,5,2,0,13.1,31/12/2015 00:00,01/12/2015 00:00,9.74464886,13.09764632,Baixo
40861,7,5,2,0,0.17,31/12/2015 00:00,01/12/2015 00:00,0.12931828,0.17381489,Baixo
40862,7,5,2,0,9.39,31/12/2015 00:00,01/12/2015 00:00,6.98687112,9.3909558,Baixo
40863,7,5,2,0,10.09,31/12/2015 00:00,01/12/2015 00:00,7.50777469,10.09109501,Baixo
40864,7,5,2,0,10.53,31/12/2015 00:00,01/12/2015 00:00,7.83707083,10.53369735,Baixo
40865,7,5,2,0,4.0,31/12/2015 00:00,01/12/2015 00:00,2.97926235,4.00438488,Baixo
40866,7,5,2,0,11.37,31/12/2015 00:00,01/12/2015 00:00,8.46243463,11.3742401,Baixo
40867,7,5,2,0,5.9,31/12/2015 00:00,01/12/2015 00:00,4.3886864999999995,5.89877218,Baixo
40868,7,5,2,0,5.52,31/12/2015 00:00,01/12/2015 00:00,4.10947262,5.5234847,Baixo
40869,7,5,2,0,7.38,31/12/2015 00:00,01/12/2015 00:00,5.48824069,7.376667599999999,Baixo
40870,7,5,2,0,5.03,31/12/2015 00:00,01/12/2015 00:00,3.73970941,5.02649114,Baixo
40871,7,5,2,0,6.25,31/12/2015 00:00,01/12/2015 00:00,4.65092584,6.25124441,Baixo
40872,7,5,2,0,0.1,31/12/2015 00:00,01/12/2015 00:00,0.07766856,0.10439323,Baixo
40873,7,5,2,0,0.23,31/12/2015 00:00,01/12/2015 00:00,0.16904636,0.22721285,Baixo
40874,7,5,2,0,0.03,31/12/2015 00:00,01/12/2015 00:00,0.01876757,0.02522523,Baixo
40875,7,5,2,0,5.05,31/12/2015 00:00,01/12/2015 00:00,3.75973551,5.05340795,Baixo
40876,7,5,2,0,7.41,31/12/2015 00:00,01/12/2015 00:00,5.51161961,7.40809088,Baixo
40877,7,5,2,0,8.42,31/12/2015 00:00,01/12/2015 00:00,6.26698364,8.42336511,Baixo
40878,7,5,2,0,8.64,31/12/2015 00:00,01/12/2015 00:00,6.42661158,8.63791879,Baixo
40879,7,5,2,0,14.69,31/12/2015 00:00,01/12/2015 00:00,10.92835935,14.68865504,Baixo
40880,7,5,2,0,11.35,31/12/2015 00:00,01/12/2015 00:00,8.44153785,11.34615302,Baixo
40881,7,5,2,0,2.96,31/12/2015 00:00,01/12/2015 00:00,2.19927934,2.95602062,Baixo
40882,7,5,2,0,7.2,31/12/2015 00:00,01/12/2015 00:00,5.35847511,7.20225149,Baixo
40883,7,5,2,0,18.36,31/12/2015 00:00,01/12/2015 00:00,13.65845722,18.35814142,Baixo
40884,7,5,2,0,12.74,31/12/2015 00:00,01/12/2015 00:00,9.48188878,12.74447417,Baixo
40885,7,5,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
40888,7,5,2,0,11.24,31/12/2015 00:00,01/12/2015 00:00,8.36096379,11.23785456,Baixo
40889,7,5,2,0,12.43,31/12/2015 00:00,01/12/2015 00:00,9.24479532,12.42580016,Baixo
40890,7,5,2,0,10.19,31/12/2015 00:00,01/12/2015 00:00,7.5803208,10.18860323,Baixo
40891,7,5,2,0,11.22,31/12/2015 00:00,01/12/2015 00:00,8.3464717,11.21837594,Baixo
40892,7,5,2,0,9.67,31/12/2015 00:00,01/12/2015 00:00,7.19716026,9.6736025,Baixo
40893,7,5,2,0,10.65,31/12/2015 00:00,01/12/2015 00:00,7.92245112,10.6484558,Baixo
40895,7,5,2,0,12.77,31/12/2015 00:00,01/12/2015 00:00,9.50351958,12.77354782,Baixo
40896,7,5,2,0,12.87,31/12/2015 00:00,01/12/2015 00:00,9.57710836,12.87245747,Baixo
40897,7,5,2,0,16.64,31/12/2015 00:00,01/12/2015 00:00,12.38379374,16.64488406,Baixo
40898,7,5,2,0,18.78,31/12/2015 00:00,01/12/2015 00:00,13.97311891,18.78107381,Baixo
40900,7,5,2,0,11.74,31/12/2015 00:00,01/12/2015 00:00,8.73108526,11.73532965,Baixo
40901,7,5,2,0,9.76,31/12/2015 00:00,01/12/2015 00:00,7.25813293,9.75555501,Baixo
40902,7,5,2,0,9.24,31/12/2015 00:00,01/12/2015 00:00,6.87297565,9.2378705,Baixo
40927,1,6,2,0,12.3,31/12/2015 00:00,01/12/2015 00:00,9.15082148,12.29949124,Baixo
40928,1,6,2,0,8.02,31/12/2015 00:00,01/12/2015 00:00,5.96998729,8.02417647,Baixo
40929,2,6,2,0,11.03,31/12/2015 00:00,01/12/2015 00:00,8.20487132,11.02805285,Baixo
40930,2,6,2,0,0.98,31/12/2015 00:00,01/12/2015 00:00,0.730608,0.982,Baixo
40931,2,6,2,0,10.21,31/12/2015 00:00,01/12/2015 00:00,7.59728944,10.21141054,Baixo
40932,2,6,2,0,4.88,31/12/2015 00:00,01/12/2015 00:00,3.62724295,4.87532655,Baixo
40933,2,6,2,0,2.01,31/12/2015 00:00,01/12/2015 00:00,1.49795273,2.01337733,Baixo
40934,2,6,2,0,14.06,31/12/2015 00:00,01/12/2015 00:00,10.4582888,14.05683978,Baixo
40935,2,6,2,0,10.57,31/12/2015 00:00,01/12/2015 00:00,7.867159,10.57413844,Baixo
40936,2,6,2,0,7.22,31/12/2015 00:00,01/12/2015 00:00,5.37112869,7.21925899,Baixo
40937,2,6,2,0,10.9,31/12/2015 00:00,01/12/2015 00:00,8.10795551,10.89778966,Baixo
40938,2,6,2,0,20.65,31/12/2015 00:00,01/12/2015 00:00,15.363798000000001,20.65026613,Baixo
40939,2,6,2,0,2.63,31/12/2015 00:00,01/12/2015 00:00,1.96037128,2.63490764,Baixo
40940,4,6,2,0,2.9,31/12/2015 00:00,01/12/2015 00:00,2.157436,2.89977957,Baixo
40941,4,6,2,0,1.11,31/12/2015 00:00,01/12/2015 00:00,0.82222211,1.10513725,Baixo
40942,4,6,2,0,0.91,31/12/2015 00:00,01/12/2015 00:00,0.67665575,0.90948353,Baixo
40943,4,6,2,0,1.31,31/12/2015 00:00,01/12/2015 00:00,0.97202476,1.30648489,Baixo
40944,4,6,2,0,1.14,31/12/2015 00:00,01/12/2015 00:00,0.84666675,1.13799294,Baixo
40945,4,6,2,0,1.25,31/12/2015 00:00,01/12/2015 00:00,0.92806428,1.24739823,Baixo
40946,4,6,2,0,0.89,31/12/2015 00:00,01/12/2015 00:00,0.66533355,0.89426552,Baixo
40947,4,6,2,0,1.29,31/12/2015 00:00,01/12/2015 00:00,0.95942745,1.28955303,Baixo
40948,4,6,2,0,1.17,31/12/2015 00:00,01/12/2015 00:00,0.86869939,1.16760671,Baixo
40949,4,6,2,0,1.33,31/12/2015 00:00,01/12/2015 00:00,0.99259927,1.3341388,Baixo
40950,4,6,2,0,1.17,31/12/2015 00:00,01/12/2015 00:00,0.86916449,1.16823184,Baixo
40951,4,6,2,0,0.88,31/12/2015 00:00,01/12/2015 00:00,0.65538046,0.88088772,Baixo
40952,5,6,2,0,1.57,31/12/2015 00:00,01/12/2015 00:00,1.16778387,1.56960197,Baixo
40953,5,6,2,0,0.94,31/12/2015 00:00,01/12/2015 00:00,0.69860849,0.93898991,Baixo
40954,5,6,2,0,1.3,31/12/2015 00:00,01/12/2015 00:00,0.9672475,1.30006384,Baixo
40955,5,6,2,0,0.97,31/12/2015 00:00,01/12/2015 00:00,0.71969682,0.96733444,Baixo
40956,5,6,2,0,1.4,31/12/2015 00:00,01/12/2015 00:00,1.03863415,1.39601364,Baixo
40957,6,6,2,0,9.84,31/12/2015 00:00,01/12/2015 00:00,7.32234272,9.8418585,Baixo
40958,6,6,2,0,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
40959,6,6,2,0,13.94,31/12/2015 00:00,01/12/2015 00:00,10.3737129,13.9431625,Baixo
40960,6,6,2,0,12.92,31/12/2015 00:00,01/12/2015 00:00,9.60932755,12.91576284,Baixo
40961,6,6,2,0,22.93,31/12/2015 00:00,01/12/2015 00:00,17.06165806,22.9323361,Baixo
40964,7,6,2,0,16.53,31/12/2015 00:00,01/12/2015 00:00,12.30034689,16.53272431,Baixo
40965,7,6,2,0,5.6,31/12/2015 00:00,01/12/2015 00:00,4.16778582,5.60186266,Baixo
40966,7,6,2,0,10.43,31/12/2015 00:00,01/12/2015 00:00,7.76048327,10.43075708,Baixo
40967,7,6,2,0,6.85,31/12/2015 00:00,01/12/2015 00:00,5.09465359,6.84765268,Baixo
40968,7,6,2,0,9.4,31/12/2015 00:00,01/12/2015 00:00,6.99075718,9.396179,Baixo
40969,7,6,2,0,10.24,31/12/2015 00:00,01/12/2015 00:00,7.62197125,10.24458501,Baixo
40970,7,6,2,0,12.96,31/12/2015 00:00,01/12/2015 00:00,9.639433,12.95622715,Baixo
40971,9,6,2,0,8.44,31/12/2015 00:00,01/12/2015 00:00,6.280049900000001,8.44092728,Baixo
40972,0,6,6,1,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
40973,1,6,6,1,880.31,31/12/2015 00:00,01/12/2015 00:00,654.9510958999999,880.3106127,Alto
40975,5,6,6,1,0.66,31/12/2015 00:00,01/12/2015 00:00,0.49253022,0.66200298,Baixo
40976,1,2,6,1,2.64,31/12/2015 00:00,01/12/2015 00:00,1.96109035,2.63587412,Baixo
40978,0,6,6,1,0.02,31/12/2015 00:00,01/12/2015 00:00,0.01246608,0.01675548,Baixo
40979,1,6,6,1,0.97,31/12/2015 00:00,01/12/2015 00:00,0.72017229,0.96797351,Baixo
40980,1,6,6,1,1.81,31/12/2015 00:00,01/12/2015 00:00,1.34403978,1.80650508,Baixo
40981,1,6,6,1,0.0,31/12/2015 00:00,01/12/2015 00:00,0.00175804,0.00236296,Baixo
40982,1,6,6,1,0.03,31/12/2015 00:00,01/12/2015 00:00,0.02238496,0.03008731,Baixo
40983,1,6,6,1,0.02,31/12/2015 00:00,01/12/2015 00:00,0.01833569,0.02464475,Baixo
40984,1,6,6,1,0.01,31/12/2015 00:00,01/12/2015 00:00,0.01104435,0.01484456,Baixo
40987,5,6,6,1,0.31,31/12/2015 00:00,01/12/2015 00:00,0.22882552,0.30756118,Baixo
40989,5,6,6,1,1.49,31/12/2015 00:00,01/12/2015 00:00,1.10595148,1.48649392,Baixo
40991,10,6,6,1,10.41,31/12/2015 00:00,01/12/2015 00:00,7.74308394,10.40737089,Baixo
40992,10,6,6,1,2.76,31/12/2015 00:00,01/12/2015 00:00,2.05322881,2.75971614,Baixo
40993,10,6,6,1,12.54,31/12/2015 00:00,01/12/2015 00:00,9.33162966,12.54251298,Baixo
40994,10,6,6,1,6.33,31/12/2015 00:00,01/12/2015 00:00,4.70675199,6.32627955,Baixo
40995,10,6,6,1,0.95,31/12/2015 00:00,01/12/2015 00:00,0.70636911,0.94942085,Baixo
40996,1,6,3,2,0.43,31/12/2015 00:00,01/12/2015 00:00,0.31698623,0.42605676,Baixo
40997,1,5,3,2,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
41004,5,5,3,2,0.99,31/12/2015 00:00,01/12/2015 00:00,0.73507469,0.98800362,Baixo
41005,5,5,3,2,0.99,31/12/2015 00:00,01/12/2015 00:00,0.73778323,0.99164413,Baixo
41006,2,6,3,2,0.18,31/12/2015 00:00,01/12/2015 00:00,0.13520449,0.18172647,Baixo
41007,7,6,3,2,0.22,31/12/2015 00:00,01/12/2015 00:00,0.16397056,0.22039054,Baixo
41008,0,6,0,3,2.0,31/12/2015 00:00,01/12/2015 00:00,1.48752778,1.99936529,Baixo
41009,0,6,0,3,8.57,31/12/2015 00:00,01/12/2015 00:00,6.372893,8.565716400000001,Baixo
41010,0,6,0,3,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
41012,5,6,0,3,0.05,31/12/2015 00:00,01/12/2015 00:00,0.03926244,0.0527721,Baixo
41013,5,6,0,3,0.31,31/12/2015 00:00,01/12/2015 00:00,0.22934410000000002,0.30825820000000004,Baixo
41014,7,6,5,3,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
41015,1,6,7,3,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
41016,5,6,7,3,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
41017,7,6,7,3,0.0,31/12/2015 00:00,01/12/2015 00:00,0.0,0.0,
41018,2,2,1,3,684.79,31/12/2015 00:00,01/12/2015 00:00,509.4848085,684.7914092999999,Alto
41019,2,2,1,3,359.77,31/12/2015 00:00,01/12/2015 00:00,267.67159849999996,359.77365380000003,Alto
41020,1,2,4,3,80.28,31/12/2015 00:00,01/12/2015 00:00,59.73092178,80.28349702,Medio
41021,2,2,4,3,325.62,31/12/2015 00:00,01/12/2015 00:00,242.2616832,325.6205419,Alto
41022,2,2,4,3,30.82,31/12/2015 00:00,01/12/2015 00:00,22.93203516,30.822627899999997,Baixo
41023,7,2,4,3,290.96,31/12/2015 00:00,01/12/2015 00:00,216.4720176,290.9570129,Alto
41024,1,2,9,3,75.27,31/12/2015 00:00,01/12/2015 00:00,55.99731742,75.26521159,Medio
41025,1,2,9,3,64.24,31/12/2015 00:00,01/12/2015 00:00,47.79690408,64.24315065,Medio
41026,1,2,9,3,74.55,31/12/2015 00:00,01/12/2015 00:00,55.46311181,74.54719329,Medio
41027,1,2,9,3,65.16,31/12/2015 00:00,01/12/2015 00:00,48.48217502,65.16421373,Medio
41028,2,2,9,3,22.93,31/12/2015 00:00,01/12/2015 00:00,17.05716025,22.92629066,Baixo
41029,4,2,9,3,110.41,31/12/2015 00:00,01/12/2015 00:00,82.14826625,110.41433640000001,Alto
